bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int
/wiki/Ysolda,"Ysolda is a Nord found in Whiterun, usually near Dragonsreach and the marketplace. After the Dragonborn has given Ysolda a mammoth tusk for ""Rare Gifts,"" she becomes a candidate for marriage.
Ysolda comes across as a bargain hunter and keen tradeswoman, yet her personality seems quite friendly if a bit nosy. Most of her interactions with other characters are friendly, while at other times she will exchange a few hostile words.
Ysolda asks the Dragonborn to find her a Mammoth Tusk, which she needs to give to a Khajiit caravaneer. Doing so will increase Speech. However, if the Dragonborn's Speech level is already 100, the quest can be completed but with no real reward. Though the tusk is supposed to be given to a Khajiit caravaneer, she does not appear to ever relinquish it, and it can be reacquired later in the game. She will even accept a stolen tusk, such as one from Jorrvaskr.
Ysolda can be involved in the quest ""A Night to Remember,"" and is one of the possible characters that gives the Dragonborn the wedding ring. This can still occur if the Dragonborn is married to her, and she does not have any problem letting the Dragonborn borrow her wedding ring for someone else. Due to Radiant A.I., this will not always be the case. After completing the quest, it may be difficult to find Ysolda. She will usually turn up at the Temple of Mara in Riften if the Dragonborn continues searching.
Ysolda can also be involved in The Companions quest ""Rescue Mission,"" and is one of the possible characters that the Dragonborn must rescue.
If the Dragonborn travels to Sleeping Tree Camp and enters Sleeping Tree Cave, Ulag will have a note from Ysolda about Sleeping Tree Sap. Married or not, the Dragonborn can confront her about it. In return, she will offer 150  for every bottle brought to her, as her previous dealer is dead. The tree can be harvested for the sap, but it cannot be sold to anyone apart from Ysolda, Khajiit Caravans traders, and some other merchants.",Ysolda,Female Young Eager,FemaleYoungEager,Nord,Female,,108186,80811
/wiki/Zaria,"Zaria is a Redguard alchemist and the owner of Grave Concoctions in Falkreath.
She came to Skyrim when her family didn't approve her choice of becoming an alchemist and her interest in poisons and death. Once she arrived in Falkreath, she felt right at home, citing its huge cemetery as the likely reason for the feeling.
She explains the name of her store was a result of Falkreath being defined by its large cemetery.
Zaria is a possible target needed to be intimidated by initiating a brawl.",Zaria,Female Commander,FemaleCommander,Redguard,Female,,237979,237978
/wiki/Zaynabi,Zaynabi is a Khajiit trader traveling alongside Ahkari on the route between Dawnstar and Riften. They occasionally set up camp outside of the two cities to trade.,Zaynabi,Female Khajiit,FemaleKhajiit,Khajiit,Female,,475976,111056
/wiki/Addict,The Addict is a deceased Nord found inside Redwater Den. She presumably died of an overdose of redwater skooma. She possesses nothing other than a roughspun tunic and footwraps.,Addict,Female Old Kindly,FemaleOldKindly,Elder,Female,,36219,36218
/wiki/Agmaer,"Agmaer is a Nord with aspirations of joining the Dawnguard.
He is initially found at the entrance of Dayspring Canyon. He asks if he can accompany the Dragonborn to Fort Dawnguard and remarks on his hopes of joining the Dawnguard. Agmaer also says that he is a bit nervous, because he is afraid that Isran does not want him. When Isran questions him about his experience with weapons, he mentions he mostly uses his ""Pa's axe"" to fend off wolves, much to Isran's amusement. Despite this, Isran sees promise in the young man and gives him a crossbow to begin his training.
Upon completion of ""Prophet"" he becomes available as a follower, and can be found wandering around the inside of Fort Dawnguard.
As a follower his highest skills are One-Handed, Two-Handed, Block and Light Armor. He has one of the lowest level caps, at 25, and his stats are identical to those of Beleval. If given staves, he will use them effectively in combat, with a one-handed weapon in the other hand.",Agmaer,Male Young Eager,MaleYoungEager,Nord,Male,,13428,13166
/wiki/Alvide,"Alvide is a Nord citizen currently seeking refuge in Fort Dawnguard.
She has fled from vampires, and is now found camping outside of the fort, in Dayspring Canyon. Her husband, Barknar, has also fled with her, and according to dialogue, she clearly annoyed with her husband, as she was promised by him that she and the other refugees would be allowed within the actual walls of fort.",Alvide,Female Nord,FemaleNord,Nord,Female,,104631,104630
/wiki/Arch-Curate_Vyrthur,"Arch-Curate Vyrthur is one of the last living Snow Elves, alongside his brother Knight-Paladin Gelebor, and is the secondary antagonist of the Dawnguard storyline. He is also a vampire, and believes that Auri-El is to blame for allowing him to turn after becoming infected.
Sometime in the late Merethic Era, Vyrthur served as the Arch-Curate within the Chantry of Auri-El. During this time he was turned into a Vampire by one of the initiates of the Chantry.
He believed that Auri-El, the Snow Elves' primary deity, betrayed him by not providing him with any protection against disease. In an act of revenge for allowing him to become inflicted with vampirism, Vyrthur created the Tyranny of the Sun prophecy, the fulfillment of which would weaken Auri-El's overall influence on Nirn and provide him some measure of personal satisfaction for his suffering. All that was needed to fulfill this prophecy was the blood of a Daughter of Coldharbour and Auriel's Bow.
During the First Era, the Chantry of Auri-El was attacked by the twisted remnants of his extinct race - the Falmer. Several stormed the Inner Sanctum, but Vyrthur evidently defeated the intruders, freezing them solid within casings of ice.[1][2]
In order to obtain Auriel's Bow, the Dragonborn is tasked by Knight-Paladin Gelebor to fill the Initiate's Ewer at five of Auriel's Wayshrines, in order to unlock the Inner Sanctum where Vyrthur awaits with the bow in his possession.
After entering Auriel's Chapel, he can be found seated on a throne behind a magical wall of ice. Approaching him will begin a short dialogue, admitting that he has been waiting all this time for someone to bring the final component to him, namely Serana. Afterwards, he unleashes swarms of frozen Falmer and Chaurus upon the Dragonborn and Serana.
Once the swarms have been defeated, Vyrthur will destroy the entire roof of the chapel in a fit of rage and retreat out to a grand balcony overlooking the Forgotten Vale. He is promptly defeated by the Dragonborn and Serana, leaving his brother Gelebor as the only known Snow Elf.
In battle, he uses ice magic. Spells such as Icy Spear and Frost Cloak, in addition to a unique variant of Vampiric Drain that also drains stamina, make up the core of his arsenal. He also typically summons a Frost Atronach at the start of the battle. Once his magicka runs out, he switches to his frost-enchanted Elven Dagger.
It is possible to defeat him very quickly and easily when using the full Unrelenting Force shout to blow him off the grand balcony, causing him to fall to his death. However, the armor he wears may become unobtainable as a result.
Arch-Curate Vyrthur wears the only obtainable set of Ancient Falmer Armor. It can be taken from his corpse once he is killed.",Arch-Curate Vyrthur,,,Snow Elf,Male,,27667,14216
/wiki/Attendant,"Attendant is a Dunmer in The Elder Scrolls V: Dawnguard who resides inside Redwater Den.
He can be found tending to the various addicts in the den. He also holds the Redwater Den Backrooms Key, which opens up the gate that leads to the bloodspring.
Upon exiting the den after filling the chalice, he will be renamed as a ""Vampire's Thrall.""
However, if one enters the backroom area and then comes back out into the den without fully exploring and discovering the spring and dealing with Venarus Vulpin, the Attendant and the Dealer will immediately turn hostile and attack, as will the Doorman and Redwater Lookouts, possibly due to trespassing in an off-limits area in their eyes.",Attendant,,,Dark Elf,Male,,,36136
/wiki/Barknar_(Dawnguard),"Barknar is a Nord citizen who can be found in Dayspring Canyon outside Fort Dawnguard.
He is one of the people who have fled from the Vampires to Fort Dawnguard. He is married to Alvide, another refugee.",Barknar (Dawnguard),Male Nord,MaleNord,Nord,Male,,,104628
/wiki/Beleval,"Beleval is Bosmer bandit, vampire hunter and member of the Dawnguard.
She is available as a follower to the Dragonborn. She is the only Bosmer who joins the Dawnguard.
As a follower, her stats are identical to Agmaer, with a level range of 5–25. She is also the only female Bosmer follower present in Skyrim.
She is equipped with a Dawnguard war axe and a crossbow supplemented with fifteen steel bolts. She will switch between the war axe in close combat and the crossbow at range. When she runs out of bolts, she may switch to a hunting bow with an unlimited supply of iron arrows. 
She will equip any weapon with the highest base damage in melee combat. Adding two or more one-handed weapons to her inventory will allow her to dual wield those weapons, similar to Jenassa and Rayya.",Beleval,Female Sultry,FemaleSultry,Wood Elf,Female,,89108,87068
/wiki/Celann,"Celann is a Breton warrior, vampire hunter and member of the Dawnguard in The Elder Scrolls V: Dawnguard.
He was previously a member of the Vigilants of Stendarr years ago, alongside Isran. Dissatisfied with the order, they both left to form their own partnership, but it did not last long before Celann began to disagree with some of Isran's methods.
He is initially met outside Fort Dawnguard when arriving for the first time. Upon completion of Prophet, he becomes available as a follower, and can be found wandering around the inside of the fort.
Isran: ""Everyone! Gather 'round! Come on then, we haven't got all day! For too long we've allowed these vampires to poison the night and kill our people! Now, we finally have the means to strike back! We now have Auriel's Bow. The gods themselves have favored us and we must answer with action! The time has come to finally put an end to Harkon and his unholy prophecy! We will march on their lair and destroy those wretched abominations so they can no longer corrupt our world! This is our fight and this is our fate! This is the time of the Dawnguard!"" Celann: ""Kill the abominations!""
His specialties are very similar to those of housecarls, but he has no level cap. He will not tolerate any crime committed by the Dragonborn, and will not commit any for them.",Celann,Male Even Toned,MaleEvenToned,Breton,Male,,89109,87070
